time,open,high,low,close
2024-02-15T03:00:00Z,52092,52433,52080,52394
2024-02-15T04:00:00Z,52392,52403,52169,52190
2024-02-15T05:00:00Z,52185,52284,51870,52004
2024-02-15T06:00:00Z,52003,52129,51887,52024
2024-02-15T07:00:00Z,52023,52149,51690,51834
2024-02-15T08:00:00Z,51823,52019,51699,51986
2024-02-15T09:00:00Z,51991,52301,51933,52229
2024-02-15T10:00:00Z,52223,52391,52153,52340
2024-02-15T11:00:00Z,52339,52528,52213,52378
2024-02-15T12:00:00Z,52366,52526,52130,52368
2024-02-15T13:00:00Z,52369,52397,52130,52279
2024-02-15T14:00:00Z,52246,52884,52126,52654
2024-02-15T15:00:00Z,52652,52707,51759,51980
2024-02-15T16:00:00Z,51981,52407,51770,52283
2024-02-15T17:00:00Z,52277,52342,51881,51891
2024-02-15T18:00:00Z,51898,52093,51859,52003
2024-02-15T19:00:00Z,51997,52088,51770,52049
2024-02-15T20:00:00Z,52046,52059,51630,51717
2024-02-15T21:00:00Z,51725,51850,51364,51385
2024-02-15T22:00:00Z,51371,51860,51371,51693
2024-02-15T23:00:00Z,51686,52041,51665,51942
2024-02-16T00:00:00Z,51935,52062,51860,51968
2024-02-16T01:00:00Z,51968,52189,51928,52003
2024-02-16T02:00:00Z,51982,52251,51899,52221
2024-02-16T03:00:00Z,52221,52376,52144,52336
2024-02-16T04:00:00Z,52325,52383,52157,52162
2024-02-16T05:00:00Z,52170,52226,52000,52085
2024-02-16T06:00:00Z,52091,52182,51870,51918
2024-02-16T07:00:00Z,51911,51980,51752,51768
2024-02-16T08:00:00Z,51752,52026,51745,51859
2024-02-16T09:00:00Z,51860,52012,51615,51859
2024-02-16T10:00:00Z,51862,52314,51833,52314
2024-02-16T11:00:00Z,52314,52451,52202,52242
2024-02-16T12:00:00Z,52220,52427,52133,52413
2024-02-16T13:00:00Z,52413,52515,52182,52515
2024-02-16T14:00:00Z,52494,52600,51789,51956
2024-02-16T15:00:00Z,51937,51938,51621,51907
2024-02-16T16:00:00Z,51905,52275,51857,52063
2024-02-16T17:00:00Z,52061,52099,51835,52053
2024-02-16T18:00:00Z,52053,52061,51854,51993
2024-02-16T19:00:00Z,51992,52058,51683,51777
2024-02-16T20:00:00Z,51780,51924,51702,51861
2024-02-16T21:00:00Z,51858,52045,51783,52011
2024-02-16T22:00:00Z,52007,52041,51926,52024
2024-02-16T23:00:00Z,52027,52251,51994,52161
2024-02-17T00:00:00Z,52163,52210,52030,52035
2024-02-17T01:00:00Z,52035,52062,51889,51998
2024-02-17T02:00:00Z,52001,52049,51910,51962
2024-02-17T03:00:00Z,51963,52002,51924,51996
2024-02-17T04:00:00Z,51996,52064,51947,52038
2024-02-17T05:00:00Z,52035,52053,51826,51940
2024-02-17T06:00:00Z,51946,51978,51906,51949
2024-02-17T07:00:00Z,51955,51982,51930,51934
2024-02-17T08:00:00Z,51927,51927,51739,51753
2024-02-17T09:00:00Z,51757,51814,51681,51709
2024-02-17T10:00:00Z,51702,51734,51522,51734
2024-02-17T11:00:00Z,51739,51808,51698,51710
2024-02-17T12:00:00Z,51715,51752,51578,51729
2024-02-17T13:00:00Z,51732,51732,51072,51218
2024-02-17T14:00:00Z,51221,51361,50649,50862
2024-02-17T15:00:00Z,50848,51190,50647,50992
2024-02-17T16:00:00Z,50999,51030,50756,50965
2024-02-17T17:00:00Z,50971,51270,50971,51235
2024-02-17T18:00:00Z,51231,51299,51153,51278
2024-02-17T19:00:00Z,51283,51448,51250,51414
2024-02-17T20:00:00Z,51409,51581,51324,51528
2024-02-17T21:00:00Z,51549,52019,51475,51811
2024-02-17T22:00:00Z,51806,51870,51598,51725
2024-02-17T23:00:00Z,51704,51746,51605,51664
2024-02-18T00:00:00Z,51661,51773,51572,51698
2024-02-18T01:00:00Z,51698,51808,51504,51545
2024-02-18T02:00:00Z,51560,51570,51196,51285
2024-02-18T03:00:00Z,51291,51485,51279,51485
2024-02-18T04:00:00Z,51485,51650,51485,51582
2024-02-18T05:00:00Z,51601,51690,51524,51672
2024-02-18T06:00:00Z,51671,51707,51430,51512
2024-02-18T07:00:00Z,51526,51745,51463,51650
2024-02-18T08:00:00Z,51681,51801,51654,51799
2024-02-18T09:00:00Z,51801,51999,51800,51989
2024-02-18T10:00:00Z,51984,52063,51809,51842
